"session_client_id","client_id","customer_id","division_id","session_id","plan_id","present","notes","client_absence_reason_id","notes_plan","data_session","created_by","updated_by","created_at","updated_at","client_attendance","show_goals","session_notes_plan"
"8b50ca7c-905c-420d-87ed-1c4453e2d696",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,e1bacc3c-ca1e-4af0-91d1-ae3be9c87f70,c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 05:12:44.905,2023-07-28 05:12:44.905,false,true,false
"54bc7b76-30a1-49d5-ab84-8fb21bcd7939",aae276d0-cbf6-43ec-9bb5-45ca4d4fe97d,"20082381-187c-4f9e-b003-c1ede4a90077",,"30812cbb-5130-48d7-a32f-92a99f4c79c5",,true,"",,zadsad,false,"64a009c8-5f70-4c73-9183-9cd48b57eb90","64a009c8-5f70-4c73-9183-9cd48b57eb90",2023-07-28 05:13:24.278,2023-07-28 05:13:24.278,true,true,true
"36ea01e1-ec40-4063-800f-ab81a0c0f182",af22a3c3-5464-48dc-9477-498d3137143f,fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,a57f79c4-80e4-4b61-983d-e67d8f61345d,"3ce0f9ad-c17f-4574-a3f3-784b5f6e7494",true,"",,aa,true,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 05:12:37.803,2023-07-28 05:12:37.803,true,false,true
cf9d8c72-b0c6-4b00-816e-5d0b416553b9,"10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,c323916a-db87-47ca-a92e-71e713d01ab9,"7dddc219-e125-4e25-9785-584ca18bcf8b",true,"",,,true,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 05:14:50.415,2023-07-28 05:14:50.415,true,false,true
"2fa9157a-d9ef-41ae-b9e6-a99da2617c1a",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,e68a2c26-da96-4987-bc53-b51650c936b0,c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 05:18:57.477,2023-07-28 05:18:57.477,false,true,false
"546d7780-a8cb-4302-87e8-8c63cb7fa462","29d047d8-ee31-41ea-a5d7-8f5e148048f6",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,"7d88109f-e7c4-4036-a1b2-7d3c87242448",,true,"",,,false,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 05:31:21.186,2023-07-28 05:31:21.186,true,false,true
b0f5af4f-1e12-4979-ad89-0f0491d09ec0,af22a3c3-5464-48dc-9477-498d3137143f,fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,"35e14fa8-92e4-4238-8cc3-f61acfc57783","3ce0f9ad-c17f-4574-a3f3-784b5f6e7494",true,"",,,true,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 05:39:01.188,2023-07-28 05:39:01.188,true,false,true
"1d3443f2-6067-43d2-ad29-3d86d53c0a7a",af22a3c3-5464-48dc-9477-498d3137143f,fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,a62b5e41-47cd-4138-9230-6db20544a133,"3ce0f9ad-c17f-4574-a3f3-784b5f6e7494",true,"",,,true,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 05:44:22.220,2023-07-28 05:44:22.220,true,false,true
"21447879-3eb4-4750-ab6f-c61bb22844cf","10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,a62b5e41-47cd-4138-9230-6db20544a133,,true,"",,,false,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 05:45:28.348,2023-07-28 05:45:28.348,true,false,true
"16c07414-ebf6-4490-a92b-2c5455caee18","60547f91-5c52-487d-8136-b0bc99fe3558","2a9834f4-41e8-4e98-b99d-9634180f6fe3",,d8e08fbd-d5c4-4cb1-a118-fa04efee0022,"85d29908-0fb8-4eaf-ac6c-e8d311c2dd5e",true,"",,,true,f4fd818c-9e3d-44a2-9cbe-4ea6e40b553e,f4fd818c-9e3d-44a2-9cbe-4ea6e40b553e,2023-07-28 06:15:00.148,2023-07-28 06:15:00.148,true,true,true
"7b801128-3552-4f09-81b4-43ce16955f86",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,cd214dea-10dc-496d-8f50-6ee0b10fb016,b7ed8ad1-14d8-49f8-be7f-afe23f208bcb,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 07:07:45.048,2023-07-28 07:07:45.048,false,true,false
"6cbf98ce-7f27-4bd1-824e-a92c50a72d59",e8f3e14e-f35b-4929-bd99-08a6c95d9448,"1e107908-127b-4057-a43d-064165fd83a2",,cd214dea-10dc-496d-8f50-6ee0b10fb016,fbe9426a-8b4f-432b-b41d-7130ca1a0eed,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 07:07:45.048,2023-07-28 07:07:45.048,false,true,false
b54da154-1088-432e-a55b-abd5e8def51c,d6ea1050-cccb-4c5d-95a5-ab2d260afeac,"1e107908-127b-4057-a43d-064165fd83a2",,cd214dea-10dc-496d-8f50-6ee0b10fb016,"182ed196-49aa-4060-9712-7e0f326c8a11",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 07:07:45.048,2023-07-28 07:07:45.048,false,true,false
a1e94451-d725-47f9-ba37-3c4f62121fda,e8f3e14e-f35b-4929-bd99-08a6c95d9448,"1e107908-127b-4057-a43d-064165fd83a2",,"70047d26-2cbd-414d-8e82-f88240f08edf","28e80148-bc2f-49e9-a18c-38608d2fbec2",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 07:26:07.047,2023-07-28 07:26:07.047,false,true,false
"551fcf53-067b-44d7-a983-09adabe3ff05","10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,e8ad29b6-35a3-43e9-aac6-8139e6f11fa4,"7dddc219-e125-4e25-9785-584ca18bcf8b",true,"",,aaa,true,f4fd818c-9e3d-44a2-9cbe-4ea6e40b553e,f4fd818c-9e3d-44a2-9cbe-4ea6e40b553e,2023-07-28 07:42:38.316,2023-07-28 07:42:38.316,false,false,true
"669caf52-db7f-4e5f-b826-8ccdb5aa49d7","10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,edb476cb-25a9-4ad6-93b0-555c470c22e8,"239204b9-048c-481a-a749-7409d8554321",true,"",,aa,true,f4fd818c-9e3d-44a2-9cbe-4ea6e40b553e,f4fd818c-9e3d-44a2-9cbe-4ea6e40b553e,2023-07-28 07:42:57.067,2023-07-28 07:42:57.067,true,true,true
"84fe27d8-eb9c-4714-abbd-7636796de7e9","04710b18-3516-4aab-b19d-ffb5d8e035f5","1e107908-127b-4057-a43d-064165fd83a2",,"8bf4248d-cd2a-4c4c-8676-57efabd568d0","8569abc8-97d9-4eb8-ad5f-0d2f567cd57a",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-31 11:15:39.837,2023-07-31 11:15:39.837,false,true,true
"859461e9-beaa-4c21-bdf5-8549f95dab02","0c732eb8-41b9-4207-981f-47b6e1c69de0","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"200e0240-2753-4ffa-8a67-9466e6bb9991","05aac958-563d-481e-9d51-9d83d3586e6c",true,"",,ghyujiop,true,"93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-28 11:18:36.298,2023-07-28 11:18:36.298,false,true,true
c399b5e3-d62c-4223-b3ac-47dd86aac05d,"0c732eb8-41b9-4207-981f-47b6e1c69de0","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,d166ab92-b6eb-4a0a-bf00-e35c08706a39,"05aac958-563d-481e-9d51-9d83d3586e6c",true,"",,,true,"93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-28 11:25:51.631,2023-07-28 11:25:51.631,false,true,true
a6e5e8b0-d362-4b48-a48d-2f2ba63d44ee,"10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,"15936635-ddf9-4c02-9520-68448c316b69","7dddc219-e125-4e25-9785-584ca18bcf8b",true,"",,nn,true,"370ad05c-e04d-4617-85a8-9a51d266ba75","370ad05c-e04d-4617-85a8-9a51d266ba75",2023-07-28 07:51:15.526,2023-07-28 07:51:15.526,false,true,true
"4614c8a3-9202-406c-a487-4f8edcec95cc",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"3038a34f-d2ca-426f-90db-c1a4dc01b4c2",,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 08:56:39.632,2023-07-28 08:56:39.632,false,true,false
d6c605be-5931-4cac-a7ea-c70091f55580,be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"4974bce5-c060-4d8d-85de-87eb88bf8377",,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 08:58:18.994,2023-07-28 08:58:18.994,false,true,false
"89bb041d-9962-44cc-b6e8-e30b7987a0a8",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"2d42bb39-5022-46b1-b1d4-5872463cfba7",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:04:23.571,2023-07-28 09:04:23.571,false,true,false
dd219d7a-bb6e-4cdc-89e5-a21f93aca707,be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,ec3565d7-18de-40db-8fef-7c787ef303f2,c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:20:53.171,2023-07-28 09:20:53.171,false,true,false
"9db99730-19b1-440e-9749-d6d85f1eb326",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"7f1b5013-b84c-473e-b400-28c854b4824a",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:23:02.435,2023-07-28 09:23:02.435,false,false,false
edd744d2-083f-4756-b04a-6c01f0b353d0,be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"9d25972d-171d-4efa-bf89-1c67b9af9680",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:24:40.062,2023-07-28 09:24:40.062,false,true,false
"1742a31a-7837-451b-9cc8-296a6647a010","10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,eb640a28-ba99-4e29-9d30-de2c0213c9b6,"7dddc219-e125-4e25-9785-584ca18bcf8b",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:40:56.846,2023-07-28 09:40:56.846,false,true,false
"23f1553b-c5e0-46a7-9324-2f60152d8eaf","10dd797f-4877-4d41-b02b-f0c030ddf2ac",fb5a7eff-d09d-4226-91f8-46f9505d0eb7,,"72a3b273-9838-4b7d-9395-390a1b39ace0","239204b9-048c-481a-a749-7409d8554321",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:42:42.820,2023-07-28 09:42:42.820,false,true,false
"9c3ac9f5-f337-4269-8328-524fa7b8114f",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"16d66d7e-cf1f-4594-b9da-33c110d996dd",,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:56:50.851,2023-07-28 09:56:50.851,false,true,false
"4b084dce-a8ef-4eaa-9a5f-8c0011c7305d",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"6c89c4d5-d414-400a-8b6e-a74a071bd3c9",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 09:59:06.878,2023-07-28 09:59:06.878,false,true,false
"2f78b8af-287a-493f-a0bc-300c64baf2cc",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"64e365cf-f03b-4a5d-9c42-25ed32eae82f",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,ghjkl,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-28 10:19:56.256,2023-07-28 10:19:56.256,false,true,true
ae80ee6b-f31b-4aa5-848d-1c2fecae2539,be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"5eb470b8-d08e-42c6-bb24-03416e663836",b7ed8ad1-14d8-49f8-be7f-afe23f208bcb,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 11:44:46.381,2023-07-28 11:44:46.381,false,true,false
f0dee0aa-13cd-41ba-bd39-f5005cd76c37,"0c732eb8-41b9-4207-981f-47b6e1c69de0","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,dcac1bc5-3da5-4c4f-a447-296640f9a87d,"05aac958-563d-481e-9d51-9d83d3586e6c",true,"",,ghjkltyui,true,"93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-28 11:16:47.976,2023-07-28 11:16:47.976,false,true,true
"372b53ca-c0d8-430a-84eb-e6c07beb2fe9","405f3ca9-97e3-462c-86e1-17383934b1d4",affd8a4d-6625-4abe-81fa-715e2cfc2f17,,b2a200b0-129c-49a3-b8ba-f6b24b56d9ca,"7c87cb90-86df-465d-94bc-5ce51d6d8891",true,"",,Direct Notes & Plan,true,"3f4bb197-7a93-445a-ae32-a991b7d199a6","3f4bb197-7a93-445a-ae32-a991b7d199a6",2023-07-30 10:28:23.777,2023-07-30 10:28:23.777,true,true,true
"6f20bb71-be97-44e9-9315-219051abda71","96efff01-e7ec-4fb6-8d64-e0d4cc62ecfa",aceecc82-0663-427b-b4e5-15a79f0a1abd,,fbed8e62-0acb-44b5-89b9-716df01a494a,"43ca266e-28b1-401b-aad7-bc99e1706591",true,"",,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-31 05:07:01.954,2023-07-31 05:07:01.954,false,false,false
"45e060f1-fb54-4fa1-86cc-a0af27361b13","571692a3-d00c-41af-a38c-2aa7098e5ead",a3371727-61cc-4c9a-aa4a-73ab6593068f,,a181cf4a-f2ef-44b6-aac8-72103a4031c5,"0eddf2dc-4a40-4e8f-9b81-25d037f5fdb2",true,"",,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-28 13:31:14.376,2023-07-28 13:31:14.376,false,true,false
"384b9385-d835-48fe-968e-eb949ef74423",aae276d0-cbf6-43ec-9bb5-45ca4d4fe97d,"20082381-187c-4f9e-b003-c1ede4a90077",,fd04d337-a2ac-450d-adf2-c24e4774ad05,bb35e05a-01ae-40a1-ade3-ea6eaaf673c6,true,"",,,true,"44f0dcf9-a95f-4ced-af56-d1340703d9e4","44f0dcf9-a95f-4ced-af56-d1340703d9e4",2023-07-28 13:35:54.714,2023-07-28 13:35:54.714,true,true,true
"17ed8991-a6b9-4244-94ef-79116a6b6412","8a934187-83f4-41ff-a924-5ca68142fa2f",aceecc82-0663-427b-b4e5-15a79f0a1abd,,fbed8e62-0acb-44b5-89b9-716df01a494a,d011e00e-94c0-4ff5-ac71-22abf965064f,true,"",,,true,"99434d8a-54db-4c11-946d-0c73fc92edab","99434d8a-54db-4c11-946d-0c73fc92edab",2023-07-31 05:07:01.954,2023-07-31 05:07:01.954,false,false,false
"13965e63-c1f0-49ba-bac4-d7bf2dd2ca65","2f9fab07-ef29-40bf-b2fd-29e32982ce26",aceecc82-0663-427b-b4e5-15a79f0a1abd,,"77f71e5b-2fdd-4e3e-8d4e-c63d57fcf4b3",,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 16:04:05.470,2023-07-28 16:04:05.470,false,false,false
fa7eb118-a6ea-446d-b956-665176ee7ab7,"8a934187-83f4-41ff-a924-5ca68142fa2f",aceecc82-0663-427b-b4e5-15a79f0a1abd,,"77f71e5b-2fdd-4e3e-8d4e-c63d57fcf4b3",d011e00e-94c0-4ff5-ac71-22abf965064f,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 16:04:05.470,2023-07-28 16:04:05.470,false,false,false
fcd87948-8065-46d3-8ecc-adf9f7f43196,da12ba25-e425-470d-8755-09d8a827b9f3,aceecc82-0663-427b-b4e5-15a79f0a1abd,,"77f71e5b-2fdd-4e3e-8d4e-c63d57fcf4b3","4b78c7a3-c19f-408b-9847-6ad43abe35cc",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 16:04:05.470,2023-07-28 16:04:05.470,false,false,false
"4c326d46-13fa-4aac-96a2-d74dee769913",b0a93cf5-dc7e-4ebe-9b45-007a679e34db,aceecc82-0663-427b-b4e5-15a79f0a1abd,,"77f71e5b-2fdd-4e3e-8d4e-c63d57fcf4b3","808d75b0-d76a-410e-921a-aeb409ae308e",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 16:04:05.470,2023-07-28 16:04:05.470,false,false,false
c4420f61-eacf-4e23-862d-f26ef20e3f8f,"5a36cad6-d910-46d8-aa29-a58eecbf066a","4ee9402a-e1c2-4ecd-a146-40d72b82da51",,"41a5bc4b-8ffa-4e2a-95aa-f6e57bf71f94","6e001385-d1a7-40cc-8ddb-782563b8d937",true,"",,,true,"93be822c-adae-4b68-9661-615842276d6b","93be822c-adae-4b68-9661-615842276d6b",2023-07-31 07:34:03.676,2023-07-31 07:34:03.676,false,true,true
f60f59b2-786b-49ce-bf4a-c6c5ab86fe95,"4864d1d2-b2dd-4237-b752-81ec9a00a3ac","13d85b9f-f1ee-45d2-a556-f2ad5ad712de",,c0241cfc-b237-4e78-ba97-320caedeaa70,"471667c1-0ffb-4415-92ba-2faceea8f15c",true,"",,,true,"1482fb1b-8dff-4194-b4de-18c0ba6b4283","1482fb1b-8dff-4194-b4de-18c0ba6b4283",2023-08-18 06:25:23.830,2023-08-18 06:25:23.830,true,true,true
"683849f6-3d4c-4ddf-8b36-445dfe6713d6","96efff01-e7ec-4fb6-8d64-e0d4cc62ecfa",aceecc82-0663-427b-b4e5-15a79f0a1abd,,a1a706a6-feb6-4d57-a537-26e94f7dfefa,,true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-31 09:51:23.294,2023-07-31 09:51:23.294,false,true,false
"4fa5f9e5-5719-45fb-a4cf-8235715b53dc","8a934187-83f4-41ff-a924-5ca68142fa2f",aceecc82-0663-427b-b4e5-15a79f0a1abd,,a904ce7b-b902-44ca-9fb3-1715b327bdba,d011e00e-94c0-4ff5-ac71-22abf965064f,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-31 11:02:11.986,2023-07-31 11:02:11.986,false,true,false
"52512b22-2fe7-415c-b91c-eba585da5ca6","96efff01-e7ec-4fb6-8d64-e0d4cc62ecfa",aceecc82-0663-427b-b4e5-15a79f0a1abd,,"3c5862b5-1dd0-4ade-ac96-dc91384ab1f3","43ca266e-28b1-401b-aad7-bc99e1706591",true,"",,,false,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-31 10:53:56.594,2023-07-31 10:53:56.594,false,true,false
c1c0efd1-d54e-4c6e-9ec8-2e2994c17680,fd1eb93e-f2d0-45f3-b214-54a3ed65f032,"1e107908-127b-4057-a43d-064165fd83a2",,f3ab88f0-50a2-492f-9f51-770099f51447,"29efddd7-c60b-4f7e-9d33-911f0ee58187",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-31 11:29:39.173,2023-07-31 11:29:39.173,false,true,true
"7b68fb9e-5117-4898-a892-7bb67895c763","04710b18-3516-4aab-b19d-ffb5d8e035f5","1e107908-127b-4057-a43d-064165fd83a2",,b64ac355-2cfd-4bb0-8a50-8a557a740982,"8569abc8-97d9-4eb8-ad5f-0d2f567cd57a",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-31 11:52:25.305,2023-07-31 11:52:25.305,false,false,false
"85da3354-f019-42b6-af3d-86a55a13f8c7","1f4c9e1a-46d7-4580-baeb-791990100eca",aceecc82-0663-427b-b4e5-15a79f0a1abd,,"77f71e5b-2fdd-4e3e-8d4e-c63d57fcf4b3","634933e6-55ab-49d0-b5a4-498fbf933271",true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 16:04:05.470,2023-07-28 16:04:05.470,false,false,false
"3c105bb4-53cd-47e6-b140-04cb3f462680","1238353c-0f65-475f-857f-5b71ca57e8bf",aceecc82-0663-427b-b4e5-15a79f0a1abd,,"77f71e5b-2fdd-4e3e-8d4e-c63d57fcf4b3",fa495e3b-4dd5-4b16-b859-bd64de8517f9,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-28 16:04:05.470,2023-07-28 16:04:05.470,false,false,false
da04745a-7f12-4ded-88ec-3b89978bec8d,e4551205-e939-45ed-804b-2bddf65651a3,a98ffeba-4ba5-44d0-b774-eac142002a24,,"8590bfac-f906-476a-bd2c-f45ca6e8fbb7",bf6b4b12-005c-4a71-865d-a102a10a69b2,true,"",,,true,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-07-28 19:48:19.384,2023-07-28 19:48:19.384,false,true,false
"44eb19d1-3fce-4808-9591-788e5c3f2982","76e8c7b2-fd28-49d3-b146-bd36a19309b8",a98ffeba-4ba5-44d0-b774-eac142002a24,,"736eb924-826e-4f18-8bd6-8cdd8788e4a5",c15ca4d9-a98f-458a-9c83-5788830ce104,true,"",,,true,d512572b-878d-44c1-aa08-e13006ec92c8,d512572b-878d-44c1-aa08-e13006ec92c8,2023-07-28 19:49:23.904,2023-07-28 19:49:23.904,false,true,false
a5fd3869-535b-449f-8fe0-dcf3830f5e87,ca349034-7d3e-43ef-9502-29656c43d6f4,"40a39d88-f5a2-4932-80d5-6a715f9beeb4",,ac8b059f-0c6e-4286-b63f-9b586ab00d16,"9dc93d03-4e71-428b-a22d-f3dcb1183527",true,"",,,true,"643e3062-bee8-4811-91ec-6c981600408f","643e3062-bee8-4811-91ec-6c981600408f",2023-07-28 20:52:01.577,2023-07-28 20:52:01.577,true,true,false
"3f2b09a4-9904-459d-bd83-f0ce4f0f5217",be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"58b031f8-a16d-4f3b-9405-5aff8078045d",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-29 04:21:33.598,2023-07-29 04:21:33.598,false,true,false
b5b09609-2fcd-4c09-a6b4-4d8e16f657ca,be901e5f-0955-4078-acdc-fc2f8fb543be,"1e107908-127b-4057-a43d-064165fd83a2",,"2e43a96e-ff3c-425c-baf4-2f37c1d8c804",c2532d57-62d1-45a9-be17-d6ef068e9bcc,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-29 04:29:22.123,2023-07-29 04:29:22.123,false,true,false
"5cb457d3-f349-47f6-9951-b8597f79f732","1a17a422-e779-49bb-9460-ac5758fc89d1",aceecc82-0663-427b-b4e5-15a79f0a1abd,,"67922ff5-e624-4876-ac4a-2604e73f4393",e33ec64b-e1a2-4421-aaec-9b80fb9c81ca,true,"",,,true,"547ede38-dc24-453a-8438-aad1b55a9bbc","547ede38-dc24-453a-8438-aad1b55a9bbc",2023-07-29 05:02:16.742,2023-07-29 05:02:16.742,false,false,false
"4245be46-7b67-48a8-8b98-45baafd12c4d","7e2caa84-5fb3-42cd-b968-438d89e3cdcb","10fa658d-c16f-47ad-b692-699b530aa9b0",,"11a4c754-6433-44bb-9e14-a790e6183bec","203420bf-835e-4407-8b88-8d12e21675bb",true,"",,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-29 05:44:40.604,2023-07-29 05:44:40.604,true,true,false
"4a7b6a48-d2c8-4c2f-b4b9-cc4ace42ac35","7e2caa84-5fb3-42cd-b968-438d89e3cdcb","10fa658d-c16f-47ad-b692-699b530aa9b0",,db42deda-0fd4-4b49-90fb-9b53194b3f27,"203420bf-835e-4407-8b88-8d12e21675bb",true,"",,,true,"613ac9a6-5e48-4064-9ee3-016aad7cb023","613ac9a6-5e48-4064-9ee3-016aad7cb023",2023-07-29 05:45:30.310,2023-07-29 05:45:30.310,false,true,false
d18d2fc3-e50a-4059-88e2-1dcb3882f886,"2c7c18f8-5a3d-45c9-a1be-4ae3fe1f266e","348a5dd0-c2ec-44b6-8566-baa64c754480",,f2ddde1e-1666-4bc6-88cf-3e649d71d00b,,true,"",,,false,"248978d1-e591-4614-9320-ce6020ebadff","248978d1-e591-4614-9320-ce6020ebadff",2023-07-29 05:49:22.783,2023-07-29 05:49:22.783,true,true,true
